video_id;Titre;URL;Vues;Duree;Likes;Commentaires;Date_Publication;Description;Tags;Categorie_ID;Langue;Langue_Audio;Categories;Intervenants;Tags_Propres
zLExNDYsb-k;"L&#39;Agro-éco-climatologie : actions locales et régénération des sols, Cédric Cabrol";https://www.youtube.com/watch?v=zLExNDYsb-k;2967;01:00:50;83;16;31/07/2024;Pour retrouver toutes les interventions du colloque Marenostrum 2024 : https://www.mare-nostrum.eu/ Pour retrouver le travail de ...;;27;fr;fr;Élevage, Formation;;
edjRahy-U-U;NATUREZ-VOUS ! Paysages In Marciac 2024;https://www.youtube.com/watch?v=edjRahy-U-U;2141;02:58:04;57;3;27/07/2024;Formations longues 2024-2025 : inscriptions ouvertes ...;;27;fr;fr;Formation;;
s4hF7RSR1EA;Réussir ses couverts végétaux : les 11 commandements, Nicolas Courtois - CNA;https://www.youtube.com/watch?v=s4hF7RSR1EA;8544;01:44:47;128;4;10/07/2024;Vidéo réalisée par le Centre National d'agroécologie (CNA) https://centre-national-agroecologie.fr/ Tournage financé dans le ...;acs, conservation des sols, couvert végétal, couvert végétaux, non labour, non travail du sol, semi direct, semis direct, sol vivant;27;fr;fr;Sol Vivant / ACS, Environnement;;acs, conservation des sols, couvert végétal, couvert végétaux, non labour, non travail du sol, semi direct, semis direct
ldHO5B9b2WY;Agroforesterie et élevage ovin-bovin, visite de la ferme des Pâtures (27);https://www.youtube.com/watch?v=ldHO5B9b2WY;3705;01:02:31;88;5;30/06/2024;Didier et Hugo Duedal mettent en place depuis plusieurs années de l'agroforesterie sur leur ferme d'élevage bovin et ovin, avec ...;bovin, elevage, paturage tournant, paturage tournant dynamique, agroforesterie, élevage, ovin, angus, elevage laitier, pré-verger, grandes cultures, agroforesterie normandie, paturage, lacaune, normandie, brebis;27;fr;fr;Agroforesterie, Élevage;;bovin, elevage, paturage tournant, paturage tournant dynamique, agroforesterie, élevage, ovin, angus, elevage laitier, pré-verger
39Z5exd9ySk;"Ernst Zuercher : l&#39;arbre forestier, foresterie et sylviculture";https://www.youtube.com/watch?v=39Z5exd9ySk;1704;01:00;51;0;19/06/2024;"Formation ""Passage à l'Arbre"", informations et inscription : https://formation.verdeterreprod.fr/courses/passage-a-l-arbre.";;27;fr;fr;Formation;;
8-yUlZ4WoCM;ECIMEUSE DE 12M QUI RAMASSE  VULPIN et RAY-GRASS;https://www.youtube.com/watch?v=8-yUlZ4WoCM;24228;00:57;386;4;07/06/2024;Pour retrouver la vidéo complète : https://youtu.be/wguZ6BXA8oI Si vous voulez faire un don pour soutenir notre production ...;;27;fr;fr;Général;;
wguZ6BXA8oI;"Ecimeuse de 12 m récupératrice contre vulpin &amp; ray grass, Kévin Hengouet  - CNA";https://www.youtube.com/watch?v=wguZ6BXA8oI;10824;17:16;158;4;07/06/2024;Vidéo réalisée par le Centre National d'agroécologie (CNA) https://centre-national-agroecologie.fr/ This video was made as part ...;écimage, ray grass, vulpin, chardon, desherber, desherbage, écimer, remplacer herbicide, agriculture de conservation des sols, acs, désherbage biologique;27;fr;fr;Sol Vivant / ACS, Environnement;;écimage, ray grass, vulpin, chardon, desherber, desherbage, écimer, remplacer herbicide, agriculture de conservation des sols, acs
EnQARswfsDo;Des arbres dans une ferme : avantages et inconvénients, Romaric Vincent - CNA;https://www.youtube.com/watch?v=EnQARswfsDo;3693;01:12:26;77;5;07/06/2024;Webinaire gratuit avec Romaric Vincent, ancien chercheur en biophysique et agronome spécialisé en agroforesterie, et animé par ...;;27;fr;fr;Agroforesterie, Formation;;
61Va0daGJpY;Réussir ses couverts végétaux, Nicolas Courtois - CNA;https://www.youtube.com/watch?v=61Va0daGJpY;6342;01:44:50;114;4;31/05/2024;Webinaire gratuit avec Nicolas Courtois, agronome suisse, et animé par Martin Rollet, agronome au Centre National de ...;;27;fr;fr;Formation;;
lexLJaIU55k;Une analyse complète pour optimiser son système de production, MT Gassler - CNA;https://www.youtube.com/watch?v=lexLJaIU55k;2810;01:20:02;65;1;24/05/2024;Webinaire gratuit avec Marie-Thérèse GASSLER, agronome, et animé par Martin Rollet, agronome au Centre National de ...;;27;fr;fr;Formation;;
wUnnup4c-6M;Analyse de sève : les derniers résultats terrains, J. David;https://www.youtube.com/watch?v=wUnnup4c-6M;1947;14:19;35;3;16/05/2024;Pour en savoir plus sur le Comifer : https://comifer.asso.fr/evenements/#rencontres-cg Pour voir tout les Actes de la JT 2024 ...;;27;fr;fr;Général;;
APVCWq8tmog;Frédéric Thomas, retour sur 25 ans de semis direct;https://www.youtube.com/watch?v=APVCWq8tmog;7306;23:02;137;2;16/05/2024;Pour en savoir plus sur le Comifer : https://comifer.asso.fr/evenements/#rencontres-cg Pour voir tout les Actes de la JT 2024 ...;;27;fr;fr;Général;Frédéric Thomas;
j8t9BXulSJk;Table ronde finale, animée par Raymond Reau – INRAE;https://www.youtube.com/watch?v=j8t9BXulSJk;569;44:41:00;10;1;16/05/2024;Pour en savoir plus sur le Comifer : https://comifer.asso.fr/evenements/#rencontres-cg Pour voir tout les Actes de la JT 2024 ...;;27;fr;fr;Général;;
gk6PXUlS0mo;Fertilisation en agriculture biologique, Loic Prieur;https://www.youtube.com/watch?v=gk6PXUlS0mo;690;24:33:00;12;1;16/05/2024;Pour en savoir plus sur le Comifer : https://comifer.asso.fr/evenements/#rencontres-cg Pour voir tout les Actes de la JT 2024 ...;;27;fr;fr;Général;;
Wrv-aIP9Hho;"Fertilisation : adaptations et limites des raisonnements actuels, C. Le Souder &amp; R. Paut";https://www.youtube.com/watch?v=Wrv-aIP9Hho;478;33:07:00;8;2;16/05/2024;Pour en savoir plus sur le Comifer : https://comifer.asso.fr/evenements/#rencontres-cg Pour voir tout les Actes de la JT 2024 ...;;27;fr;fr;Général;;
mVWgIyzZfYE;"L&#39;hydrologie régénérative : les liens entre paysages et cycles de l&#39;eau, Samuel Bonvoisin";https://www.youtube.com/watch?v=mVWgIyzZfYE;22426;02:14:41;459;54;12/05/2024;A l'occasion de la journée mondiale de l'eau, en mars 2024, Samuel Bonvoisin est invité au lycée agricole du Neubourg (27) pour ...;;27;fr;fr;Général;;
4ny0pdF8UUI;Pré-vergers : 40 T de pommes/ha sans traitement, V. Beauruelle;https://www.youtube.com/watch?v=4ny0pdF8UUI;6969;01:52:37;166;25;17/04/2024;Merci à Vincent Beauruelle pour cet entretien ! Cette vidéo a été réalisée dans le cadre du projet CoAgroEco, avec le soutien de ...;;27;fr;fr;Général;;
gZuZmu-758o;Gestion du parasitisme bovin : méthode d’observation, préventif et curatif, V. Bauruelle;https://www.youtube.com/watch?v=gZuZmu-758o;1682;29:14:00;53;3;10/04/2024;Merci à Vincent Bauruelle pour cet entretien. Retrouvez bientot le portrait complet sur notre chaine Youtube. Cette vidéo a été ...;;27;fr;fr;Élevage;;
R-6nlVICmtU;Gestion du parasitisme bovin : méthode d’observation, préventif et curatif, V. Bauruelle;https://www.youtube.com/watch?v=R-6nlVICmtU;3193;00:57;56;0;10/04/2024;Retrouver la vidéo complète ici : https://youtu.be/gZuZmu-758o Si vous voulez faire un don pour soutenir notre production ...;;27;fr;fr;Élevage;;
dB57HUMv1KY;"Semis direct, plantes associées, couverts végétaux : 30 ans d&#39;expérience, G. et A. Chédru";https://www.youtube.com/watch?v=dB57HUMv1KY;8641;00:57;213;0;07/04/2024;Retrouvez la vidéo complète ici : https://youtu.be/mr7myhuhRYQ Si vous voulez faire un don pour soutenir notre production ...;;27;fr;fr;Sol Vivant / ACS;;
AeOp2lUDwPY;Semis direct en Camargue, un avenir entre deux eaux, CIRAD;https://www.youtube.com/watch?v=AeOp2lUDwPY;1365;24:53:00;57;0;03/04/2024;Nos remerciements au CIRAD de nous permettre de republier cette vidéo. Pour consulter la chaine YouTube du CIRAD ...;;27;fr;fr;Général;;
t8jJZOexmeg;"Melon et tomate d&#39;industrie en agriculture de conservation, G. Bouet et X. Dubreucq";https://www.youtube.com/watch?v=t8jJZOexmeg;860;01:01;19;0;02/04/2024;Pour voir la vidéo complète : https://youtu.be/Cw9Io9yS5hw Merci à Guillaume Bouet du Bourgidou et Xavier Dubreucq pour cet ...;;27;fr;fr;Général;;
fgV557t27eY;Protection biologique intégrée en Maraîchage sur Sol Vivant, ABC 14;https://www.youtube.com/watch?v=fgV557t27eY;3497;54:11:00;93;2;31/03/2024;Merci à Pierre-Marie et Iris de la ferme ABC 14 pour cette visite ! Si vous voulez faire un don pour soutenir notre production ...;;27;fr;fr;Maraîchage;;
sWj_7FgGBrM;"SEMIS DIRECT aux USA, CANADA et ANGLETERRE, retours terrain, A. Fourvel &amp; A. Huault - CNA";https://www.youtube.com/watch?v=sWj_7FgGBrM;3911;01:29:57;70;3;29/03/2024;Webinaire gratuit avec Antonin Fourvel, agronome Agroleague qui a eu la chance de travailler chez Louis Perusse au CANADA, ...;;27;fr;fr;Formation;;
fw4PDnfe2Dk;Des macérations de plantes pour réduire les pesticides;https://www.youtube.com/watch?v=fw4PDnfe2Dk;3863;01:01;110;3;17/03/2024;Pour retrouver la vidéo complète ici : https://youtu.be/4LzgFBkjS-8 Diffusé par Ver de Terre Production sous licence Creative ...;;27;fr;fr;Élevage;;
8bE0RU0AAUA;"Fertiliser les cultures avec l&#39;extrait de luzerne, Olivier Rey - CNA";https://www.youtube.com/watch?v=8bE0RU0AAUA;4320;01:14:56;85;4;07/03/2024;Webinaire gratuit avec Olivier Rey, chercheur et agronome indépendant qui travaille notamment sur les notions de fertilisation par ...;;27;fr;fr;Grandes Cultures, Formation;;
JF3Bz5jOaXI;Semis Direct au Maroc, M.Abdhelakim et T.Bahaji;https://www.youtube.com/watch?v=JF3Bz5jOaXI;2237;39:19:00;50;11;28/02/2024;This video was made as part of the Urbane project co-funded by the European Union. La réalisation de cette vidéo a été faite ...;;27;fr;fr;Général;;
WLnjyPwEulo;"Comment agir sur le climat en tant qu&#39;agriculteur ? Cédric Cabrol - CNA";https://www.youtube.com/watch?v=WLnjyPwEulo;3344;01:27:14;82;17;26/02/2024;Webinaire gratuit avec Cédric Cabrol et animé par Martin Rollet, agronome au Centre National de l'Agroécologie. Chimiste de ...;;27;fr;fr;Formation, Environnement;;
Ew1cRqu854E;Lien entre couverture végétale et pluviométrie, Cédric CABROL - CNA;https://www.youtube.com/watch?v=Ew1cRqu854E;7305;01:26:26;212;12;16/02/2024;Webinaire gratuit avec Cédric Cabrol et animé par Martin Rollet, agronome au Centre National de l'Agroécologie. Chimiste de ...;;27;fr;fr;Formation, Environnement;;
gBbTLX_rMVY;Usages et intérêts des mycorhizes en agriculture;https://www.youtube.com/watch?v=gBbTLX_rMVY;4764;00:58;201;4;09/02/2024;Pour voir la vidéo complète : https://youtu.be/z0HZS583HfQ Diffusé par Ver de Terre Production sous licence Creative Commons ...;;27;fr;fr;Général;;
uBTLuoai2CQ;Céréales à paille : évaluer la fertilité d’un sol, valoriser l’azote en conditions difficiles;https://www.youtube.com/watch?v=uBTLuoai2CQ;2247;58:01:00;43;1;07/02/2024;Rediffusion du Webinaire « Fertilité des sols et nutrition des plantes, quelles nouveautés ? » du 18 novembre 2020, par Arvalis ...;;27;fr;fr;Formation;;
FvhzOcBy54A;Qualité nutritionnelle et gustative des légumes en Maraîchage Sol Vivant - CNA;https://www.youtube.com/watch?v=FvhzOcBy54A;3839;01:30:15;122;15;17/01/2024;Webinaire gratuit avec Aude Rives de l'association Maraîchage Sol Vivant (MSV) Normandie, animatrice d'un GIEE sur la qualité ...;;27;fr;fr;Maraîchage, Sol Vivant / ACS, Formation;;
7uvWGEyoD04;"Gain de rendement en bas niveau d&#39;azote : cultures associées en grandes cultures, Laurent Bedoussac";https://www.youtube.com/watch?v=7uvWGEyoD04;2871;01:00;83;0;05/01/2024;Pour voir la vidéo complète : https://www.youtube.com/watch?v=qX9Wa4vHw5k Diffusé par Ver de Terre Production sous licence ...;;27;fr;fr;Général;;
i8sdd8IVZWA;Analyses, réglementation et solutions pour les sols polluées en agriculture urbaine;https://www.youtube.com/watch?v=i8sdd8IVZWA;1351;59:47:00;36;6;27/12/2023;Cette vidéo à été réalisé dans le cadre d'une journée de conférence organisée par l'Association Française d'Agriculture Urbaine ...;;27;fr;fr;Formation;;
k2A8wfd9_XI;Fertilisation azotée avec Lionel Mesnage - CNA;https://www.youtube.com/watch?v=k2A8wfd9_XI;5345;02:05:24;101;2;23/12/2023;Webinaire gratuit avec Lionel MESNAGE, conseiller agricole et expert du sujet, et animé par Martin ROLLET, agronome.;;27;fr;fr;Formation;;
O_Qx7DRxvvs;"L&#39;approche d&#39;Architecte Du Vivant : des concepts physiologiques au service de la taille";https://www.youtube.com/watch?v=O_Qx7DRxvvs;4777;59:45:00;118;9;22/12/2023;"Vidéo republié avec l'accord des Architectes du Vivant. ""Suite aux différentes critiques présentées par Francois Dal, dans une ...";;27;fr;fr;Général;;
EPZXhzNdcsY;Gestion de la compaction en Agriculture de Conservation des Sols, Vincent TOMIS - CNA;https://www.youtube.com/watch?v=EPZXhzNdcsY;6639;55:57:00;112;16;17/12/2023;Vidéo réalisée par le Centre National d'agroécologie (CNA) https://centre-national-agroecologie.fr/ This video was made as part ...;;27;fr;fr;Environnement;;
IW-irmRnAYg;Compaction des sols agricoles : mythes et réalités, Lionel Mesnage - CNA;https://www.youtube.com/watch?v=IW-irmRnAYg;12566;01:44:12;169;10;06/12/2023;This video was made as part of the NBSoil project co-funded by the European Union. La réalisation de cette vidéo a été faite dans ...;;27;fr;fr;Général;;
igosQUQNuxk;Essais pluri-annuels des groupes semis direct Sol Avenir 60, Sophie Wieruszeski;https://www.youtube.com/watch?v=igosQUQNuxk;1561;38:18:00;38;0;02/12/2023;Cette vidéo à été tournée lors de la journée du semis direct en grandes culture de Chambray, organisée par Ver de terre ...;;27;fr;fr;Sol Vivant / ACS;;
odeNjQqwI4k;"SEMIS DIRECT : 10 ans d&#39;essais ! Vincent Vaccari";https://www.youtube.com/watch?v=odeNjQqwI4k;3521;54:37:00;76;2;02/12/2023;Cette vidéo à été tournée lors de la journée du semis direct en grandes culture de Chambray, organisée par Ver de terre ...;;27;fr;fr;Sol Vivant / ACS;;
lDWa17QqMIA;Pourquoi, comment, et retour d’expérience sur les macérations en grandes cultures, Baptiste Maitre;https://www.youtube.com/watch?v=lDWa17QqMIA;6921;43:42:00;177;9;19/11/2023;Merci à Baptiste Maître pour cet entretien. Pour en savoir plus sur Ver des Sols Vivants, c'est par ici ...;;27;fr;fr;Élevage;;
WX-Ztyxwfgg;Les conditions de réussite des couverts d’interculture, Antonio Pereira - CNA;https://www.youtube.com/watch?v=WX-Ztyxwfgg;5680;37:49:00;103;8;12/11/2023;Vidéo réalisée par le Centre National d'agroécologie (CNA) https://centre-national-agroecologie.fr/ Cette conférence à eu lieu lors ...;;27;fr;fr;Formation, Environnement;Antonio Pereira;
c3NFbmR_z9M;Décompacter un sol en semis direct, Guillaume Chédru - CNA;https://www.youtube.com/watch?v=c3NFbmR_z9M;55924;22:13;486;45;17/09/2023;Vidéo réalisée par le Centre National d'agroécologie (CNA) https://centre-national-agroecologie.fr/ Tournage financé dans le ...;;27;fr;fr;Environnement;;
6D9z8Lvvoas;"Les contaminations des sols : de l&#39;analyse à la gestion, Camille Dumat";https://www.youtube.com/watch?v=6D9z8Lvvoas;930;23:54;25;0;03/09/2023;En milieu urbain, l'histoire des sols est mouvementée mais passionnante ! Cette vidéo à été réalisé dans le cadre d'une journée ...;;27;fr;fr;Général;;
Os1KQL_LOXA;La médecine du stress oxydatif, Michel Brack;https://www.youtube.com/watch?v=Os1KQL_LOXA;6813;01:03:51;145;10;31/08/2023;Cette intervention a eu lieu lors de la journée national RedOx le 11 juin à Villeveyrac. Si vous voulez faire un don pour soutenir ...;;27;fr;fr;Général;;
PEcSTnmttaU;Relancer la fertilité des sols, Céline Colombier;https://www.youtube.com/watch?v=PEcSTnmttaU;8240;20:35;206;19;27/08/2023;En milieu urbain, l'histoire des sols est mouvementée mais passionnante ! Cette vidéo à été réalisé dans le cadre d'une journée ...;;27;fr;fr;Général;;
3RIFq8THpIs;Un nouveau commun urbain, Stéphane Berdoulet;https://www.youtube.com/watch?v=3RIFq8THpIs;536;19:01;16;0;27/08/2023;En milieu urbain, l'histoire des sols est mouvementée mais passionnante ! Cette vidéo à été réalisé dans le cadre d'une journée ...;;27;fr;fr;Général;;
0eEy2k2BqF8;Les vieilles forêts, menaces et résilience face au changements climatique, Sophie Maillé, PIM 2023;https://www.youtube.com/watch?v=0eEy2k2BqF8;1516;26:35:00;57;3;24/08/2023;Si vous voulez faire un don pour soutenir notre production vidéo en accès libre, c'est possible sur le lien suivant ...;;27;fr;fr;Général;;
h5UfDgElk7E;Essai : la fauche haute pour gérer les prairies permanentes en été, Étienne Gautier;https://www.youtube.com/watch?v=h5UfDgElk7E;5337;17:12;131;8;23/08/2023;Étienne Gautier, agronome indépendant, nous présente la première partie d'un essai de gestion de prairie permanente en été ...;;27;fr;fr;Élevage;;
dXzPZtUY8Kc;"Valorisation de l&#39;arbre en élevage : la litière bois, Brice Monnin";https://www.youtube.com/watch?v=dXzPZtUY8Kc;2218;30:53:00;53;3;06/08/2023;Retrouvez des ressources supplémentaires sur le stockage du carbone et l'agroforesterie ...;;27;fr;fr;Agroforesterie, Élevage;;
23YRcIGkG0w;Mesurer pour mieux comprendre, Philippe Cousin, Jessica Lécuyer, Stéphan Reining;https://www.youtube.com/watch?v=23YRcIGkG0w;777;44:44:00;24;2;16/07/2023;Cette intervention a eu lieu lors de la journée national RedOx le 11 juin à Villeveyrac. Si vous voulez faire un don pour soutenir ...;;27;fr;fr;Général;;
